iter	RMSE
8576	0.4585933374
8577	0.458582342
8578	0.4585682443
8579	0.4585435734
8580	0.4585256109
8581	0.4585155669
8582	0.4585027804
8583	0.4584850971
8584	0.4584659784
8585	0.4584521397
8586	0.4584394789
8587	0.4584267728
8588	0.4584172403
8589	0.458407126
8590	0.4583958423
8591	0.4583767074
8592	0.4583714129
8593	0.458358749
8594	0.4583225518
8595	0.4583093373
8596	0.4582985065
8597	0.4582819098
8598	0.4582594678
8599	0.4582430263
8600	0.4582264896
8601	0.4582129232
8602	0.45819866
8603	0.4581881368
8604	0.4581727661
8605	0.4581504127
8606	0.4581341287
8607	0.458121295
8608	0.4581030851
8609	0.4580893012
8610	0.4580716467
8611	0.4580527138
8612	0.4580420741
8613	0.4580311818
8614	0.4580134159
8615	0.4580034556
8616	0.4579939723
8617	0.4579822527
8618	0.4579730786
8619	0.45796224
8620	0.4579495561
8621	0.4579395381
8622	0.4579253294
8623	0.4579156474
8624	0.4578987355
8625	0.4578771458
8626	0.4578649702
8627	0.4578484908
8628	0.4578431522
8629	0.457836396
8630	0.4578273254
8631	0.4578213315
8632	0.4578054219
8633	0.4577916026
8634	0.4577850566
8635	0.4577691577
8636	0.45776293
8637	0.4577543552
8638	0.4577397785
8639	0.4577219968
8640	0.4577043161
8641	0.4576901995
8642	0.4576655196
8643	0.4576462273
8644	0.4576238502
8645	0.4576087825
8646	0.4576001133
8647	0.4575932783
8648	0.4575753034
8649	0.4575694241
8650	0.4575586191
8651	0.457550708
8652	0.457531764
8653	0.457524178
8654	0.4575076693
8655	0.4574975616
8656	0.4574908102
8657	0.457479691
8658	0.4574750157
8659	0.4574524654
8660	0.4574366189
8661	0.4574225003
8662	0.4574037316
8663	0.4573829673
8664	0.4573613788
8665	0.4573444181
8666	0.4573249065
8667	0.4573165779
8668	0.4572948763
8669	0.4572797203
8670	0.4572626515
8671	0.4572473922
8672	0.4572199096
8673	0.4572093604
8674	0.4571975087
8675	0.4571762595
8676	0.4571624957
8677	0.4571530873
8678	0.4571406454
8679	0.4571382582
8680	0.4571300739
8681	0.4571180269
8682	0.4571002501
8683	0.4570795785
8684	0.4570591802
8685	0.4570523507
8686	0.4570383952
8687	0.4570238635
8688	0.4570099157
8689	0.456993457
8690	0.4569691214
8691	0.4569607598
8692	0.456950522
8693	0.4569400253
8694	0.4569237342
8695	0.456905137
8696	0.4568902295
8697	0.4568755983
8698	0.4568684044
8699	0.456847093
8700	0.4568335301
8701	0.4568168032
8702	0.4568045729
8703	0.4567753888
8704	0.4567625301
8705	0.456750196
8706	0.4567353281
8707	0.4567230684
8708	0.4567047021
8709	0.4566931562
8710	0.4566784543
8711	0.456661248
8712	0.4566489509
8713	0.4566300273
8714	0.4566266281
8715	0.4566110329
8716	0.4565982682
8717	0.4565868406
8718	0.4565673938
8719	0.4565503169
8720	0.4565325199
8721	0.4565126945
8722	0.4564848379
8723	0.4564795767
8724	0.4564672182
8725	0.4564514323
8726	0.4564415438
8727	0.456430785
8728	0.4564148747
8729	0.4564057858
8730	0.4563935076
8731	0.4563740908
8732	0.4563618859
8733	0.4563488975
8734	0.456339847
8735	0.4563335833
8736	0.4563260759
8737	0.4563082133
8738	0.4562945457
8739	0.4562835268
8740	0.456263438
8741	0.4562504347
8742	0.4562364406
8743	0.4562223303
8744	0.4562093224
8745	0.4562049053
8746	0.456187844
8747	0.4561769616
8748	0.4561586179
8749	0.4561515655
8750	0.4561384085
8751	0.4561289363
8752	0.4561079029
8753	0.4560868962
8754	0.4560769508
8755	0.4560634879
8756	0.4560546799
8757	0.4560325608
8758	0.4560176673
8759	0.4560115056
8760	0.456002368
8761	0.4559941846
8762	0.455979458
8763	0.4559730063
8764	0.455957013
8765	0.4559321766
8766	0.4559105892
8767	0.4559004465
8768	0.4558825071
8769	0.4558687966
8770	0.4558422573
8771	0.4558300054
8772	0.4558050632
8773	0.4557893749
8774	0.4557687178
8775	0.4557570452
8776	0.4557259827
8777	0.4557095579
8778	0.4556700114
8779	0.4556644325
8780	0.455656596
8781	0.4556374069
8782	0.4556222389
8783	0.4556100937
8784	0.4555973528
8785	0.4555787927
8786	0.4555642986
8787	0.4555496547
8788	0.4555316665
8789	0.455516919
8790	0.4555014988
8791	0.4554824872
8792	0.4554771576
8793	0.4554712079
8794	0.455463749
8795	0.4554526352
8796	0.4554409937
8797	0.4554313078
8798	0.4554091197
8799	0.4554025875
8800	0.4553959452
8801	0.4553873895
8802	0.4553709613
8803	0.4553478213
8804	0.4553344449
8805	0.4553290919
8806	0.4553106632
8807	0.4552795407
8808	0.4552704884
8809	0.455258749
8810	0.4552497135
8811	0.4552333173
8812	0.4552247442
8813	0.4552164147
8814	0.4552010147
8815	0.4551857149
8816	0.4551771249
8817	0.4551551624
8818	0.4551463599
8819	0.4551346159
8820	0.4551183655
8821	0.4550934985
8822	0.4550809131
8823	0.455070739
8824	0.455059951
8825	0.4550455876
8826	0.455028447
8827	0.4550155169
8828	0.4550024584
8829	0.4549819351
8830	0.4549745578
8831	0.4549666638
8832	0.4549558867
8833	0.4549386468
8834	0.4549227674
8835	0.4549110755
8836	0.4548994287
8837	0.4548798821
8838	0.4548682217
8839	0.4548545055
8840	0.4548447856
8841	0.4548341733
8842	0.4548217532
8843	0.4548145813
8844	0.4547908336
8845	0.4547738243
8846	0.4547486225
8847	0.4547273872
8848	0.4547147598
8849	0.454692169
8850	0.4546820144
8851	0.4546716738
8852	0.4546572586
8853	0.4546381652
8854	0.4546256378
8855	0.4546019519
8856	0.4545806546
8857	0.4545708051
8858	0.4545634865
8859	0.4545561026
8860	0.4545485459
8861	0.4545221345
8862	0.4545120843
8863	0.4545064502
8864	0.4544911235
8865	0.4544852257
8866	0.4544694891
8867	0.4544541613
8868	0.4544456981
8869	0.4544377675
8870	0.4544329651
8871	0.4544284297
8872	0.4544110582
8873	0.4543991583
8874	0.4543945269
8875	0.4543812111
8876	0.4543681243
8877	0.4543605434
8878	0.454344268
8879	0.4543363158
8880	0.4543211593
8881	0.4543054262
8882	0.4542883671
8883	0.4542771314
8884	0.4542599894
8885	0.4542381745
8886	0.4542301528
8887	0.4542171523
8888	0.4541913767
8889	0.4541812769
8890	0.4541699049
8891	0.4541546022
8892	0.4541279127
8893	0.4541144722
8894	0.4541018475
8895	0.4540884609
8896	0.4540656851
8897	0.4540543346
8898	0.4540325594
8899	0.454020855
8900	0.4540121671
8901	0.4539960989
8902	0.4539884373
8903	0.4539665414
8904	0.4539521795
8905	0.453933334
8906	0.4539156925
8907	0.4539037617
8908	0.4538945585
8909	0.4538833936
8910	0.4538678768
8911	0.4538565586
8912	0.4538459895
8913	0.4538411702
8914	0.4538267493
8915	0.4537951513
8916	0.4537878641
8917	0.4537661833
8918	0.4537559794
8919	0.4537370972
8920	0.4537215616
8921	0.4537109469
8922	0.4536993932
8923	0.4536812398
8924	0.4536735615
8925	0.4536608276
8926	0.4536566784
8927	0.453633589
8928	0.4536101987
8929	0.4535864976
8930	0.4535753837
8931	0.4535672639
8932	0.4535511942
8933	0.4535326764
8934	0.4535146257
8935	0.4535079519
8936	0.453498173
8937	0.4534914182
8938	0.4534735992
8939	0.453467149
8940	0.453455426
8941	0.4534483465
8942	0.4534354937
8943	0.4534282931
8944	0.4533996023
8945	0.4533874242
8946	0.4533736177
8947	0.4533600831
8948	0.453346579
8949	0.4533205514
8950	0.4533070994
8951	0.453296726
8952	0.4532900565
8953	0.4532654543
8954	0.4532521631
8955	0.4532309787
8956	0.4532242311
8957	0.4532135807
8958	0.4532051086
8959	0.4531804833
8960	0.4531609236
8961	0.45314247
8962	0.4531320798
8963	0.4531221002
8964	0.4531148832
8965	0.453105622
8966	0.4530906696
8967	0.4530847967
8968	0.4530745193
8969	0.4530639433
8970	0.4530521447
8971	0.4530309247
8972	0.4530208996
8973	0.4530035337
8974	0.4529965725
8975	0.4529804414
8976	0.4529673648
8977	0.4529633433
8978	0.4529515165
8979	0.452947302
8980	0.4529357608
8981	0.4529310891
8982	0.4529131661
8983	0.4528902322
8984	0.4528821545
8985	0.4528687037
8986	0.4528496937
8987	0.4528415647
8988	0.4528319651
8989	0.4528231437
8990	0.4528044286
8991	0.4527937811
8992	0.4527768407
8993	0.4527571942
8994	0.4527426908
8995	0.4527098793
8996	0.45269643
8997	0.4526789769
8998	0.4526570553
8999	0.4526396254
9000	0.452619582
9001	0.452610393
9002	0.4525986657
9003	0.4525895267
9004	0.4525772166
9005	0.4525517383
9006	0.4525368919
9007	0.4525211436
9008	0.4525052708
9009	0.4524901811
9010	0.4524708992
9011	0.4524560686
9012	0.4524455217
9013	0.4524354415
9014	0.4524158853
9015	0.4524028338
9016	0.4523802676
9017	0.4523681008
9018	0.4523549568
9019	0.4523459119
9020	0.4523397654
9021	0.4523320591
9022	0.4523198606
9023	0.4523050533
9024	0.4522965557
9025	0.4522817177
9026	0.4522703884
9027	0.4522558603
9028	0.4522425115
9029	0.4522237092
9030	0.4522126447
9031	0.4521954721
9032	0.452183325
9033	0.4521743581
9034	0.4521577952
9035	0.4521443593
9036	0.452130289
9037	0.4521203961
9038	0.4521154162
9039	0.4521072914
9040	0.4520947352
9041	0.4520786306
9042	0.4520708318
9043	0.4520590898
9044	0.4520496456
9045	0.4520332076
9046	0.4520221957
9047	0.4520107758
9048	0.4520037788
9049	0.4519882934
9050	0.4519810295
9051	0.451965958
9052	0.4519367683
9053	0.4519156975
9054	0.4519074539
9055	0.451883065
9056	0.4518770468
9057	0.4518572988
9058	0.4518502633
9059	0.4518402489
9060	0.4518309411
9061	0.4518259252
9062	0.4518178951
9063	0.451797278
9064	0.451791466
9065	0.4517756626
9066	0.4517597535
9067	0.4517531646
9068	0.4517360967
9069	0.4517244675
9070	0.4517084835
9071	0.4516837835
9072	0.4516779579
9073	0.4516688991
9074	0.451660619
9075	0.4516535222
9076	0.4516350537
9077	0.4516073428
9078	0.4516005616
9079	0.4515895752
9080	0.4515756612
9081	0.4515597163
9082	0.4515437823
9083	0.4515301917
9084	0.4515228285
9085	0.4515142389
9086	0.4514893164
9087	0.4514759868
9088	0.4514679698
9089	0.4514407888
9090	0.4514121395
9091	0.4513995842
9092	0.4513815593
9093	0.451368273
9094	0.4513466908
9095	0.4513396107
9096	0.4513294031
9097	0.4513172422
9098	0.4512870015
9099	0.4512562835
9100	0.4512402067
9101	0.4512284656
9102	0.451217617
9103	0.4511914339
9104	0.4511810987
9105	0.45117488
9106	0.4511399905
9107	0.4511275009
9108	0.4511151705
9109	0.451103296
9110	0.4510802884
9111	0.4510705908
9112	0.4510518091
9113	0.4510430078
9114	0.4510274437
9115	0.4510073101
9116	0.4509976472
9117	0.4509917641
9118	0.450986857
9119	0.4509741053
9120	0.4509551404
9121	0.4509346779
9122	0.4509265767
9123	0.4509145856
9124	0.4508990606
9125	0.450891496
9126	0.4508846392
9127	0.4508735665
9128	0.4508636732
9129	0.4508578639
9130	0.4508509243
9131	0.4508251844
9132	0.4508037818
9133	0.4507955825
9134	0.450780309
9135	0.4507676199
9136	0.4507588158
9137	0.4507485852
9138	0.4507351481
9139	0.4507077035
9140	0.450690451
9141	0.4506787193
9142	0.4506705966
9143	0.450660931
9144	0.4506388142
9145	0.4506294817
9146	0.4506114203
9147	0.4506036614
9148	0.4505945747
9149	0.450576931
9150	0.4505609887
9151	0.4505545375
9152	0.4505395502
9153	0.4505325046
9154	0.4505234057
9155	0.4505080549
9156	0.4504936469
9157	0.4504751471
9158	0.4504565677
9159	0.4504493725
9160	0.4504381218
9161	0.4504269065
9162	0.4504127094
9163	0.4503972977
9164	0.4503818777
9165	0.4503756254
9166	0.4503658112
9167	0.4503465016
9168	0.4503386045
9169	0.4503209613
9170	0.4502830156
9171	0.4502756858
9172	0.4502649399
9173	0.450253063
9174	0.4502455594
9175	0.4502365405
9176	0.4502198
9177	0.4502007623
9178	0.4501916395
9179	0.450175183
9180	0.4501614843
9181	0.4501472962
9182	0.4501403722
9183	0.4501269907
9184	0.4501143765
9185	0.4500984835
9186	0.4500852778
9187	0.4500750498
9188	0.4500671317
9189	0.4500581961
9190	0.4500454562
9191	0.4500312122
9192	0.4500207246
9193	0.4500142045
9194	0.4499982368
9195	0.4499930682
9196	0.4499856845
9197	0.4499807437
9198	0.4499579035
9199	0.4499475728
9200	0.4499353534
9201	0.4499195302
9202	0.4499003167
9203	0.4498958225
9204	0.4498838944
9205	0.449880451
9206	0.4498543174
9207	0.4498405436
9208	0.4498172561
9209	0.4498026111
9210	0.4497891435
9211	0.4497698898
9212	0.4497580837
9213	0.4497439873
9214	0.4497367998
9215	0.4497235869
9216	0.4497058994
9217	0.4496856438
9218	0.449669175
9219	0.4496576283
9220	0.4496382992
9221	0.4496174736
9222	0.4496082249
9223	0.449588892
9224	0.4495705136
9225	0.4495577987
9226	0.4495324472
9227	0.4495185644
9228	0.44950893
9229	0.4495026175
9230	0.4494846666
9231	0.4494659816
9232	0.4494491093
9233	0.4494391851
9234	0.4494271863
9235	0.4494164858
9236	0.4493990924
9237	0.4493737841
9238	0.4493576789
9239	0.4493489738
9240	0.4493284592
9241	0.4493246338
9242	0.4492929256
9243	0.4492825149
9244	0.4492757008
9245	0.4492624937
9246	0.4492296159
9247	0.4492196576
9248	0.4492022246
9249	0.4491849174
9250	0.4491685065
9251	0.449162102
9252	0.4491488841
9253	0.4491392394
9254	0.4491251176
9255	0.4491054784
9256	0.4490975971
9257	0.4490876431
9258	0.4490711211
9259	0.4490391629
9260	0.4490169492
9261	0.4490008846
9262	0.448978743
9263	0.448969124
9264	0.4489469779
9265	0.4489334425
9266	0.4489246298
9267	0.4489133612
9268	0.4488956217
9269	0.4488784058
9270	0.4488614322
9271	0.4488519541
9272	0.4488465015
9273	0.4488230992
9274	0.4488105192
9275	0.4487971253
9276	0.4487888255
9277	0.4487724078
9278	0.4487597434
9279	0.4487370337
9280	0.4487243177
9281	0.4487158969
9282	0.4486995985
9283	0.448691551
9284	0.4486771835
9285	0.4486679344
9286	0.4486579143
